"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"2179",51,"United Kingdom",601,"Labour recognises that prisons are of national importance and therefore will use all relevant powers to build the prisons so badly needed.",202407,51320,"Labour Party","51320_202407_601"
"2180",51,"United Kingdom",602,"As a result of overcrowding, our prisons are increasingly dangerous, plagued by drug use and violent disorder – putting prison officers in a dangerous position.",202407,51320,"Labour Party","51320_202407_602"
"2181",51,"United Kingdom",603,"Far from being places where offenders are punished and rehabilitated, prisons are a breeding ground for more crime.",202407,51320,"Labour Party","51320_202407_603"
"2182",51,"United Kingdom",604,"Prison leavers are more likely to reoffend if they do not have the tools to move away from crime, if they have nowhere to live and if they do not have a job on release.",202407,51320,"Labour Party","51320_202407_604"
"2183",51,"United Kingdom",605,"Labour will act to reduce reoffending.",202407,51320,"Labour Party","51320_202407_605"
"2184",51,"United Kingdom",606,"We will work with prisons to improve offenders’ access to purposeful activity, such as learning, and ensure they create pre-release plans for those leaving custody.",202407,51320,"Labour Party","51320_202407_606"
"2185",51,"United Kingdom",607,"We will support prisons to link up with local employers and the voluntary sector to get ex-offenders into work.",202407,51320,"Labour Party","51320_202407_607"
"2186",51,"United Kingdom",608,"The children of those who are imprisoned are at far greater risk of being drawn into crime than their peers.",202407,51320,"Labour Party","51320_202407_608"
"2187",51,"United Kingdom",609,"We will ensure that those young people are identified and offered support to break the cycle.",202407,51320,"Labour Party","51320_202407_609"
"2188",51,"United Kingdom",610,"After 14 years of chaotic reorganisations, the national probation service is struggling to keep the public safe.",202407,51320,"Labour Party","51320_202407_610"
"2189",51,"United Kingdom",611,"A lack of co-ordination between prisons, probation and other local services also means prison-leavers are not getting the right support, raising the risk that they go straight back to crime.",202407,51320,"Labour Party","51320_202407_611"
"2190",51,"United Kingdom",612,"In some areas of the country, we have seen Labour Mayors pioneering a more joined-up approach to reduce reoffending.",202407,51320,"Labour Party","51320_202407_612"
"2191",51,"United Kingdom",613,"In Greater Manchester, probation is linked up with housing and health services to ensure offenders leaving custody receive the support they need.",202407,51320,"Labour Party","51320_202407_613"
"2192",51,"United Kingdom",614,"Labour will conduct a strategic review of probation governance, including considering the benefits of devolved models.",202407,51320,"Labour Party","51320_202407_614"
"2193",51,"United Kingdom",615,"Historical injustices",202407,51320,"Labour Party","51320_202407_615"
"2194",51,"United Kingdom",616,"Under the Conservatives, too many victims of historical injustices have had insult added to injury by years of legal delays.",202407,51320,"Labour Party","51320_202407_616"
"2195",51,"United Kingdom",617,"Without justice and the truth, victims and their families cannot move forward.",202407,51320,"Labour Party","51320_202407_617"
"2196",51,"United Kingdom",618,"Labour will right this wrong, act on the findings of the Infected Blood Inquiry, and respond to the findings of the Grenfell Inquiry and the Covid-19 Inquiry, to ensure swift resolution.",202407,51320,"Labour Party","51320_202407_618"
"2197",51,"United Kingdom",619,"Labour will introduce a ‘Hillsborough Law’ which will place a legal duty of candour on public servants and authorities, and provide legal aid for victims of disasters or state- related deaths.",202407,51320,"Labour Party","51320_202407_619"
"2198",51,"United Kingdom",620,"We will ensure the victims of the appalling Windrush scandal have their voices heard and the compensation scheme is run effectively, with a new Windrush Commissioner.",202407,51320,"Labour Party","51320_202407_620"
"2199",51,"United Kingdom",621,"Labour will also ensure, through an investigation or inquiry, that the truth about the events at Orgreave comes to light.",202407,51320,"Labour Party","51320_202407_621"
"2200",51,"United Kingdom",622,"Whoever you are, wherever you come from, Britain should be a country where hard work means you can get on in life.",202407,51320,"Labour Party","51320_202407_622"
"2201",51,"United Kingdom",623,"Under the Conservatives, this basic promise – that if you work hard, you will enjoy the rewards – has been broken.",202407,51320,"Labour Party","51320_202407_623"
"2202",51,"United Kingdom",624,"We are a country where who your parents are – and how much money they have – too often counts for more than your effort and enterprise.",202407,51320,"Labour Party","51320_202407_624"
"2203",51,"United Kingdom",625,"Too many people see success as something that happens to others.",202407,51320,"Labour Party","51320_202407_625"
"2204",51,"United Kingdom",626,"This is an appalling waste of talent as well as a huge injustice.",202407,51320,"Labour Party","51320_202407_626"
"2205",51,"United Kingdom",627,"So, breaking the pernicious link between background and success will be a defining mission for Labour.",202407,51320,"Labour Party","51320_202407_627"
"2206",51,"United Kingdom",628,"First, we must recognise that greater opportunity requires greater security.",202407,51320,"Labour Party","51320_202407_628"
"2207",51,"United Kingdom",629,"Tackling economic insecurity – at work, at home, in our communities and public services – is the golden thread that runs through all of Labour’s missions.",202407,51320,"Labour Party","51320_202407_629"
"2208",51,"United Kingdom",630,"On that secure foundation, we can build an education system that prepares our children for life, work, and the future.",202407,51320,"Labour Party","51320_202407_630"
"2209",51,"United Kingdom",631,"Our education system is struggling to cope after years of chronic mismanagement under the Conservatives.",202407,51320,"Labour Party","51320_202407_631"
"2210",51,"United Kingdom",632,"Childcare and early education are increasingly unaffordable and unavailable.",202407,51320,"Labour Party","51320_202407_632"
"2211",51,"United Kingdom",633,"Too many children arrive at primary school not ready to learn.",202407,51320,"Labour Party","51320_202407_633"
"2212",51,"United Kingdom",634,"Too many children are not even getting to school.",202407,51320,"Labour Party","51320_202407_634"
"2213",51,"United Kingdom",635,"Teachers are burnt out and leaving in droves.",202407,51320,"Labour Party","51320_202407_635"
"2214",51,"United Kingdom",636,"Fewer people are participating in apprenticeships and training.",202407,51320,"Labour Party","51320_202407_636"
"2215",51,"United Kingdom",637,"Higher education is in crisis.",202407,51320,"Labour Party","51320_202407_637"
"2216",51,"United Kingdom",638,"Meanwhile, too many of our young people leave school unprepared for the future.",202407,51320,"Labour Party","51320_202407_638"
"2217",51,"United Kingdom",639,"Labour will transform our education system so that young people get the opportunities they deserve.",202407,51320,"Labour Party","51320_202407_639"
"2218",51,"United Kingdom",640,"We will expand our childcare and early-years system, drive up standards, modernise the school curriculum, reform assessment, and create higher-quality training and employment paths by empowering local communities to develop the skills people need.",202407,51320,"Labour Party","51320_202407_640"
"2219",51,"United Kingdom",641,"We will also put employers at the heart of our skills system.",202407,51320,"Labour Party","51320_202407_641"
"2220",51,"United Kingdom",642,"Every child should believe that success belongs to them.",202407,51320,"Labour Party","51320_202407_642"
"2221",51,"United Kingdom",643,"Education has so often been the spark that can light a fire within, transforming life chances.",202407,51320,"Labour Party","51320_202407_643"
"2222",51,"United Kingdom",644,"It is time to light that fire for the whole country.",202407,51320,"Labour Party","51320_202407_644"
"2223",51,"United Kingdom",645,"Family security",202407,51320,"Labour Party","51320_202407_645"
"2224",51,"United Kingdom",646,"The last Labour government lifted over half a million children and over a million pensioners out of poverty.",202407,51320,"Labour Party","51320_202407_646"
"2225",51,"United Kingdom",647,"That progress transformed life chances and ensured security in retirement.",202407,51320,"Labour Party","51320_202407_647"
"2226",51,"United Kingdom",648,"The next Labour government will build on that legacy of pursuing opportunity and social justice.",202407,51320,"Labour Party","51320_202407_648"
"2227",51,"United Kingdom",649,"􏰃ood work will be the foundation of our approach to tackling poverty and inequality.",202407,51320,"Labour Party","51320_202407_649"
"2228",51,"United Kingdom",650,"We will create more good jobs, reform employment support, and make work pay so that many more people benefit from the dignity and purpose of work.",202407,51320,"Labour Party","51320_202407_650"
"2229",51,"United Kingdom",651,"Labour is committed to reviewing Universal Credit so that it makes work pay and tackles poverty.",202407,51320,"Labour Party","51320_202407_651"
"2230",51,"United Kingdom",652,"We want to end mass dependence on emergency food parcels, which is a moral scar on our society.",202407,51320,"Labour Party","51320_202407_652"
"2231",51,"United Kingdom",653,"Child poverty has gone up by 700,000 under the Conservatives, with over four million children now growing up in a low-income family.",202407,51320,"Labour Party","51320_202407_653"
"2232",51,"United Kingdom",654,"Last year, a million children experienced destitution.",202407,51320,"Labour Party","51320_202407_654"
"2233",51,"United Kingdom",655,"This not only harms children’s lives now, it damages their future prospects, and holds back our economic potential as a country.",202407,51320,"Labour Party","51320_202407_655"
"2234",51,"United Kingdom",656,"Labour will develop an ambitious strategy to reduce child poverty.",202407,51320,"Labour Party","51320_202407_656"
"2235",51,"United Kingdom",657,"We will work with the voluntary sector, faith organisations, trade unions, business, devolved and local government, and communities to bring about change.",202407,51320,"Labour Party","51320_202407_657"
"2236",51,"United Kingdom",658,"We will take initial steps to confront poverty by introducing free breakfast clubs in every primary school, protecting renters from arbitrary eviction, slashing fuel poverty, banning exploitative zero hours contracts, and improving support to help people get into good work.",202407,51320,"Labour Party","51320_202407_658"
"2237",51,"United Kingdom",659,"Our system of state, private, and workplace pensions provide the basis for security in retirement.",202407,51320,"Labour Party","51320_202407_659"
"2238",51,"United Kingdom",660,"Labour will retain the triple lock for the state pension.",202407,51320,"Labour Party","51320_202407_660"
"2239",51,"United Kingdom",661,"We will also adopt reforms to workplace pensions to deliver better outcomes for UK savers and pensioners.",202407,51320,"Labour Party","51320_202407_661"
"2240",51,"United Kingdom",662,"Our pensions review will consider what further steps are needed to improve security in retirement, as well as to increase productive investment in the UK economy.",202407,51320,"Labour Party","51320_202407_662"
"2241",51,"United Kingdom",663,"Security also means having a secure roof over your head.",202407,51320,"Labour Party","51320_202407_663"
"2242",51,"United Kingdom",664,"That is not the case for too many renting their homes privately.",202407,51320,"Labour Party","51320_202407_664"
"2243",51,"United Kingdom",665,"Labour will legislate where the Conservatives have failed, overhauling the regulation of the private rented sector.",202407,51320,"Labour Party","51320_202407_665"
"2244",51,"United Kingdom",666,"We will immediately abolish Section 21 ‘no fault’ evictions, prevent private renters being exploited and discriminated against, empower them to challenge unreasonable rent increases, and take steps to decisively raise standards, including extending ‘Awaab’s Law’ to the private sector.",202407,51320,"Labour Party","51320_202407_666"
"2245",51,"United Kingdom",667,"Labour will also take decisive action to improve building safety, including through regulation, to ensure we never again see a repeat of the Grenfell fire.",202407,51320,"Labour Party","51320_202407_667"
"2246",51,"United Kingdom",668,"We will review how to better protect leaseholders from costs and take steps to accelerate the pace of remediation across the country.",202407,51320,"Labour Party","51320_202407_668"
"2247",51,"United Kingdom",669,"We will put a renewed focus on ensuring those responsible for the building safety crisis pay to put it right.",202407,51320,"Labour Party","51320_202407_669"
"2248",51,"United Kingdom",670,"For far too many leaseholders, the reality of home ownership falls woefully short of the dream they were promised.",202407,51320,"Labour Party","51320_202407_670"
"2249",51,"United Kingdom",671,"Labour will act where the Conservatives have failed and finally bring the feudal leasehold system to an end.",202407,51320,"Labour Party","51320_202407_671"
"2250",51,"United Kingdom",672,"We will enact the package of Law Commission proposals on leasehold enfranchisement, right to manage and commonhold.",202407,51320,"Labour Party","51320_202407_672"
"2251",51,"United Kingdom",673,"We will take further steps to ban new leasehold flats and ensure commonhold is the default tenure.",202407,51320,"Labour Party","51320_202407_673"
"2252",51,"United Kingdom",674,"We will tackle unregulated and unaffordable ground rent charges.",202407,51320,"Labour Party","51320_202407_674"
"2253",51,"United Kingdom",675,"We will act to bring the injustice of ‘fleecehold’ private housing estates and unfair maintenance costs to an end.",202407,51320,"Labour Party","51320_202407_675"
"2254",51,"United Kingdom",676,"The last Labour government made huge strides in ending homelessness.",202407,51320,"Labour Party","51320_202407_676"
"2255",51,"United Kingdom",677,"Under the Conservatives, that progress has been undone, with rough sleepers an all-too-common sight in our towns and cities, and a sharp rise in hidden homelessness.",202407,51320,"Labour Party","51320_202407_677"
"2256",51,"United Kingdom",678,"Building on the lessons of our past, Labour will develop a new cross-government strategy, working with Mayors and Councils across the country, to put Britain back on track to ending homelessness.",202407,51320,"Labour Party","51320_202407_678"
"2257",51,"United Kingdom",679,"Best start in life",202407,51320,"Labour Party","51320_202407_679"
"2258",51,"United Kingdom",680,"High-quality early education and childcare is a crucial opportunity to transform life chances.",202407,51320,"Labour Party","51320_202407_680"
"2259",51,"United Kingdom",681,"Too often it is unavailable, or unaffordable.",202407,51320,"Labour Party","51320_202407_681"
"2260",51,"United Kingdom",682,"As an initial step, Labour will open an additional 3,000 nurseries through upgrading space in primary schools, to deliver the extension of government funded hours families are entitled to.",202407,51320,"Labour Party","51320_202407_682"
"2261",51,"United Kingdom",683,"Supporting children in the early part of their life also means giving parents the flexibility they need to care for their children.",202407,51320,"Labour Party","51320_202407_683"
"2262",51,"United Kingdom",684,"Labour will review the parental leave system, so it best supports working families, within our first year in government.",202407,51320,"Labour Party","51320_202407_684"
"2263",51,"United Kingdom",685,"Every child should have a loving, secure home.",202407,51320,"Labour Party","51320_202407_685"
"2264",51,"United Kingdom",686,"Labour will work with local government to support children in care, including through kinship, foster care, and adoption, as well as strengthening regulation of the children’s social care sector.",202407,51320,"Labour Party","51320_202407_686"
"2265",51,"United Kingdom",687,"Sadly, too often we see families falling through the cracks of public services.",202407,51320,"Labour Party","51320_202407_687"
"2266",51,"United Kingdom",688,"Labour will improve data sharing across services, with a single unique identifier, to better support children and families.",202407,51320,"Labour Party","51320_202407_688"
"2267",51,"United Kingdom",689,"Raising school standards",202407,51320,"Labour Party","51320_202407_689"
"2268",51,"United Kingdom",690,"Labour is determined to raise school standards for every child, and ensure they are prepared for the future.",202407,51320,"Labour Party","51320_202407_690"
"2269",51,"United Kingdom",691,"Most children attend schools where the Conservatives are failing to provide the support and teaching that they need.",202407,51320,"Labour Party","51320_202407_691"
"2270",51,"United Kingdom",692,"Labour will end the VAT exemption and business rates relief for private schools to invest in our state schools.",202407,51320,"Labour Party","51320_202407_692"
"2271",51,"United Kingdom",693,"The factor that makes the biggest difference to a child’s education is high-quality teaching; but there are shortages of qualified teachers across the country.",202407,51320,"Labour Party","51320_202407_693"
"2272",51,"United Kingdom",694,"Labour will recruit an additional 6,500 new expert teachers.",202407,51320,"Labour Party","51320_202407_694"
"2273",51,"United Kingdom",695,"We will get more teachers into shortage subjects, support areas that face recruitment challenges, and tackle retention issues.",202407,51320,"Labour Party","51320_202407_695"
"2274",51,"United Kingdom",696,"The way bursaries are allocated, and the structure of retention payments, will be reviewed.",202407,51320,"Labour Party","51320_202407_696"
"2275",51,"United Kingdom",697,"Teaching is a hard-earned and hard-learned skill, Labour will work to further raise its status.",202407,51320,"Labour Party","51320_202407_697"
"2276",51,"United Kingdom",698,"We will update the Early Career Framework, maintaining its grounding in evidence, and ensure any new teacher entering the classroom has, or is working towards, Qualified Teacher Status.",202407,51320,"Labour Party","51320_202407_698"
"2277",51,"United Kingdom",699,"We will introduce a new Teacher Training Entitlement to ensure teachers stay up to date on best practice with continuing professional development.",202407,51320,"Labour Party","51320_202407_699"
"2278",51,"United Kingdom",700,"School support staff play a vital role in children’s education and development.",202407,51320,"Labour Party","51320_202407_700"
"2279",51,"United Kingdom",701,"Labour will reinstate the School Support Staff Negotiating Body, which will help address the acute recruitment and retention crisis in support roles.",202407,51320,"Labour Party","51320_202407_701"
"2280",51,"United Kingdom",702,"Raising school standards starts with early education.",202407,51320,"Labour Party","51320_202407_702"
"2281",51,"United Kingdom",703,"The last Labour government’s promotion of phonics put rocket boosters under the reading and writing ability of a generation of children.",202407,51320,"Labour Party","51320_202407_703"
"2282",51,"United Kingdom",704,"We will do the same for numeracy, improving the quality of maths teaching across nurseries and primary schools.",202407,51320,"Labour Party","51320_202407_704"
"2283",51,"United Kingdom",705,"Developing early communication skills is another key foundation for life, with serious knock-on consequences when development is delayed.",202407,51320,"Labour Party","51320_202407_705"
"2284",51,"United Kingdom",706,"Labour will fund evidence-based early-language interventions in primary schools, so that every child can find their voice.",202407,51320,"Labour Party","51320_202407_706"
"2285",51,"United Kingdom",707,"Alongside high-quality teaching, driving up standards in education requires outstanding leadership.",202407,51320,"Labour Party","51320_202407_707"
"2286",51,"United Kingdom",708,"Labour will create a new Excellence in Leadership Programme, a mentoring framework that expands the capacity of headteachers and leaders to improve their schools.",202407,51320,"Labour Party","51320_202407_708"
"2287",51,"United Kingdom",709,"Labour will introduce new Regional Improvement Teams, to enhance school-to-school support, and spread best practice.",202407,51320,"Labour Party","51320_202407_709"
"2288",51,"United Kingdom",710,"Accountability is non-negotiable, which is why Labour supports school inspection.",202407,51320,"Labour Party","51320_202407_710"
"2289",51,"United Kingdom",711,"Under the Conservatives our inspection regime has been broken.",202407,51320,"Labour Party","51320_202407_711"
"2290",51,"United Kingdom",712,"A system which declares nine in ten schools are good or outstanding fails to provide sufficient information on school performance.",202407,51320,"Labour Party","51320_202407_712"
"2291",51,"United Kingdom",713,"We will enhance the inspection regime by replacing a single headline grade with a new report card system telling parents clearly how schools are performing.",202407,51320,"Labour Party","51320_202407_713"
"2292",51,"United Kingdom",714,"We will also bring Multi-Academy Trusts into the inspection system and introduce a new annual review of safeguarding, attendance, and off-rolling.",202407,51320,"Labour Party","51320_202407_714"
"2293",51,"United Kingdom",715,"Every child should have a broad curriculum with an excellent foundation in reading, writing and maths, and support to develop essential digital, speaking, and creative skills.",202407,51320,"Labour Party","51320_202407_715"
"2294",51,"United Kingdom",716,"Yet today, too many are missing out.",202407,51320,"Labour Party","51320_202407_716"
"2295",51,"United Kingdom",717,"Labour will launch an expert-led review of curriculum and assessment, working with school staff, parents and employers to change this.",202407,51320,"Labour Party","51320_202407_717"
"2296",51,"United Kingdom",718,"Our reforms will build on the hard work of teachers who have brought their subjects alive with knowledge- rich syllabuses, to deliver a curriculum which is rich and broad, inclusive, and innovative.",202407,51320,"Labour Party","51320_202407_718"
"2297",51,"United Kingdom",719,"To capture this breadth, our review will consider the right balance of assessment methods whilst protecting the important role of examinations.",202407,51320,"Labour Party","51320_202407_719"
"2298",51,"United Kingdom",720,"Too often our education and care systems do not meet the needs of all children, including those with Special Educational Needs and Disabilities (SEND).",202407,51320,"Labour Party","51320_202407_720"
"2299",51,"United Kingdom",721,"Labour will take a community-wide approach, improving inclusivity and expertise in mainstream schools, as well as ensuring special schools cater to those with the most complex needs.",202407,51320,"Labour Party","51320_202407_721"
"2300",51,"United Kingdom",722,"We will make sure admissions decisions account for the needs of communities and require all schools to co-operate with their local authority on school admissions, SEND inclusion, and place planning.",202407,51320,"Labour Party","51320_202407_722"
"2301",51,"United Kingdom",723,"Too many children’s life chances are being scarred by rising poverty.",202407,51320,"Labour Party","51320_202407_723"
"2302",51,"United Kingdom",724,"Too many arrive at school not ready to learn, and too many are absent.",202407,51320,"Labour Party","51320_202407_724"
"2303",51,"United Kingdom",725,"Breakfast clubs improve behaviour, attendance, and learning.",202407,51320,"Labour Party","51320_202407_725"
"2304",51,"United Kingdom",726,"Labour will fund free breakfast clubs in every primary school, accessible to all children.",202407,51320,"Labour Party","51320_202407_726"
"2305",51,"United Kingdom",727,"Our breakfast clubs will support parents through the cost-of-living crisis.",202407,51320,"Labour Party","51320_202407_727"
"2306",51,"United Kingdom",728,"We will also bring down the cost of school by limiting the number of branded items of uniform and PE kit that schools can require.",202407,51320,"Labour Party","51320_202407_728"
"2307",51,"United Kingdom",729,"Poor mental health is another barrier to learning.",202407,51320,"Labour Party","51320_202407_729"
"2308",51,"United Kingdom",730,"The struggle to access support is paralysing children and young people through their formative years.",202407,51320,"Labour Party","51320_202407_730"
"2309",51,"United Kingdom",731,"Labour will provide access to specialist mental health professionals in every school, so every young person has access to early support to address problems before they escalate.",202407,51320,"Labour Party","51320_202407_731"
"2310",51,"United Kingdom",732,"This will complement our plan for Young Futures Hubs, which will make sure every community has an open-access hub for children and young people with drop-in mental health support.",202407,51320,"Labour Party","51320_202407_732"
"2311",51,"United Kingdom",733,"Reforming further and higher education",202407,51320,"Labour Party","51320_202407_733"
"2312",51,"United Kingdom",734,"After years of Conservative chaos and policy churn, the skills system in England is confusing for young people, adults, and employers.",202407,51320,"Labour Party","51320_202407_734"
"2313",51,"United Kingdom",735,"Apprenticeship numbers have plummeted.",202407,51320,"Labour Party","51320_202407_735"
"2314",51,"United Kingdom",736,"Skills shortages are widespread.",202407,51320,"Labour Party","51320_202407_736"
"2315",51,"United Kingdom",737,"Young people have been left without the opportunities they need.",202407,51320,"Labour Party","51320_202407_737"
"2316",51,"United Kingdom",738,"The result is an economy without the necessary skills, nor any plan for the skills needs of the future.",202407,51320,"Labour Party","51320_202407_738"
"2317",51,"United Kingdom",739,"Labour will address this by bringing forward a comprehensive strategy for post-16 education.",202407,51320,"Labour Party","51320_202407_739"
"2318",51,"United Kingdom",740,"And we will guarantee training, an apprenticeship, or help to find work for all 18- to 21-year-olds.",202407,51320,"Labour Party","51320_202407_740"
"2319",51,"United Kingdom",741,"We will establish Skills England to bring together business, training providers and unions with national and local government to ensure we have the highly trained workforce needed to deliver Labour’s Industrial Strategy.",202407,51320,"Labour Party","51320_202407_741"
"2320",51,"United Kingdom",742,"Skills England will formally work with the Migration Advisory Committee to make sure training in England accounts for the overall needs of the labour market.",202407,51320,"Labour Party","51320_202407_742"
"2321",51,"United Kingdom",743,"And we are committed to devolving adult skills funding to Combined Authorities, empowering local leaders to have greater control of skills development in their areas, alongside a greater role in supporting people into work.",202407,51320,"Labour Party","51320_202407_743"
"2322",51,"United Kingdom",744,"Skills England will co-ordinate between local areas to ensure everyone can access all the opportunities available.",202407,51320,"Labour Party","51320_202407_744"
"2323",51,"United Kingdom",745,"Labour will transform Further Education colleges into specialist Technical Excellence Colleges.",202407,51320,"Labour Party","51320_202407_745"
"2324",51,"United Kingdom",746,"These colleges will work with businesses, trade unions, and local government to provide young people with better job opportunities and the highly trained workforce that local economies need.",202407,51320,"Labour Party","51320_202407_746"
"2325",51,"United Kingdom",747,"Labour will also reform the Conservatives’ broken Apprenticeships Levy.",202407,51320,"Labour Party","51320_202407_747"
"2326",51,"United Kingdom",748,"The current rigid rules ignore vital skills and training needed to access apprenticeships.",202407,51320,"Labour Party","51320_202407_748"
"2327",51,"United Kingdom",749,"Labour will create a flexible Growth and Skills Levy, with Skills England consulting on eligible courses to ensure qualifications offer value for money.",202407,51320,"Labour Party","51320_202407_749"
"2328",51,"United Kingdom",750,"Labour will continue to support the aspiration of every person who meets the requirements and wants to go to university.",202407,51320,"Labour Party","51320_202407_750"
"2329",51,"United Kingdom",751,"We recognise that UK higher education creates opportunity, is a world-leading sector in our economy, and supports local communities.",202407,51320,"Labour Party","51320_202407_751"
"2330",51,"United Kingdom",752,"To better integrate further and higher education, and ensure high-quality teaching, Labour’s post-16 skills strategy will set out the role for different providers, and how students can move between institutions, as well as strengthening regulation.",202407,51320,"Labour Party","51320_202407_752"
"2331",51,"United Kingdom",753,"We will act to improve access to universities and raise teaching standards.",202407,51320,"Labour Party","51320_202407_753"
"2332",51,"United Kingdom",754,"The current higher education funding settlement does not work for the taxpayer, universities, staff, or students.",202407,51320,"Labour Party","51320_202407_754"
"2333",51,"United Kingdom",755,"Labour will act to create a secure future for higher education and the opportunities it creates across the UK.",202407,51320,"Labour Party","51320_202407_755"
"2334",51,"United Kingdom",756,"We will work with universities to deliver for students and our economy.",202407,51320,"Labour Party","51320_202407_756"
"2335",51,"United Kingdom",757,"Access to arts, music and sport",202407,51320,"Labour Party","51320_202407_757"
"2336",51,"United Kingdom",758,"With Labour, the arts and music will no longer be the preserve of a privileged few.",202407,51320,"Labour Party","51320_202407_758"
"2337",51,"United Kingdom",759,"Culture is an essential part of supporting children and young people to develop creativity and find their voice.",202407,51320,"Labour Party","51320_202407_759"
"2338",51,"United Kingdom",760,"There is huge potential for growth in the creative industries that benefit every corner of the UK.",202407,51320,"Labour Party","51320_202407_760"
"2339",51,"United Kingdom",761,"Labour will implement our creative industries sector plan as part of our Industrial Strategy, creating good jobs and accelerating growth in film, music, gaming, and other creative sectors.",202407,51320,"Labour Party","51320_202407_761"
"2340",51,"United Kingdom",762,"We will work constructively with the BBC and our other public service broadcasters so they continue to inform, educate and entertain people, and support the creative economy by commissioning distinctively British content.",202407,51320,"Labour Party","51320_202407_762"
"2341",51,"United Kingdom",763,"Labour will support children to study a creative or vocational subject until they are 16, and ensure accountability measures reflect this.",202407,51320,"Labour Party","51320_202407_763"
"2342",51,"United Kingdom",764,"We will get more children active by protecting time for physical education, and supporting the role grassroots clubs play in expanding access to sport.",202407,51320,"Labour Party","51320_202407_764"
"2343",51,"United Kingdom",765,"Labour will improve access to cultural assets by requiring publicly funded national museums and galleries to increase the loans they make from their collections to communities across the country.",202407,51320,"Labour Party","51320_202407_765"
"2344",51,"United Kingdom",766,"We will also launch a new National Music Education Network – a one-stop shop with information on courses and classes for parents, teachers and children.",202407,51320,"Labour Party","51320_202407_766"
"2345",51,"United Kingdom",767,"Access to music, drama and sport has become difficult and expensive because of ticket touting.",202407,51320,"Labour Party","51320_202407_767"
"2346",51,"United Kingdom",768,"Labour will put fans back at the heart of events by introducing new consumer protections on ticket resales.",202407,51320,"Labour Party","51320_202407_768"
"2347",51,"United Kingdom",769,"From the Men’s UEFA European Football Championship to the ICC Women’s T20 World Cup to the Invictus Games, Labour will deliver international events with pride and seek new opportunities where we can, creating a legacy to inspire the next generation of talent while promoting exercise and healthy living.",202407,51320,"Labour Party","51320_202407_769"
"2348",51,"United Kingdom",770,"Labour is committed to making Britain the best place in the world to be a football fan.",202407,51320,"Labour Party","51320_202407_770"
"2349",51,"United Kingdom",771,"We will reform football governance to protect football clubs across our communities and to give fans a greater say in the way they are run.",202407,51320,"Labour Party","51320_202407_771"
"2350",51,"United Kingdom",772,"We will introduce a Football Governance Bill, which will establish an independent regulator to ensure financial sustainability of football clubs in England.",202407,51320,"Labour Party","51320_202407_772"
"2351",51,"United Kingdom",773,"We will never allow a closed league of select clubs to be siphoned off from the English football pyramid.",202407,51320,"Labour Party","51320_202407_773"
"2352",51,"United Kingdom",774,"Respect and opportunity for all",202407,51320,"Labour Party","51320_202407_774"
"2353",51,"United Kingdom",775,"Everyone in this country deserves a government that matches their ambition.",202407,51320,"Labour Party","51320_202407_775"
"2354",51,"United Kingdom",776,"Labour will ensure no matter whatever your background, you can thrive, and therefore we will enact the socio-economic duty in the Equality Act 2010.",202407,51320,"Labour Party","51320_202407_776"
"2355",51,"United Kingdom",777,"Women’s equality will be at the heart of our missions.",202407,51320,"Labour Party","51320_202407_777"
"2356",51,"United Kingdom",778,"Our plan to Make Work Pay will transform the lives of working women, including by strengthening rights to equal pay and protections from maternity and menopause discrimination and sexual harassment.",202407,51320,"Labour Party","51320_202407_778"
"2357",51,"United Kingdom",779,"And Labour will take action to reduce the gender pay gap, building on the legacy of Barbara Castle’s Equal Pay Act.",202407,51320,"Labour Party","51320_202407_779"
"2358",51,"United Kingdom",780,"Labour will introduce a landmark Race Equality Act, to enshrine in law the full right to equal pay for Black, Asian, and other ethnic minority people, strengthen protections against dual discrimination and root out other racial inequalities.",202407,51320,"Labour Party","51320_202407_780"
"2359",51,"United Kingdom",781,"Labour will also reverse the Conservatives’ decision to downgrade the monitoring of antisemitic and Islamophobic hate.",202407,51320,"Labour Party","51320_202407_781"
"2360",51,"United Kingdom",782,"Labour is committed to championing the rights of disabled people and to the principle of working with them, so that their views and voices will be at the heart of all we do.",202407,51320,"Labour Party","51320_202407_782"
"2361",51,"United Kingdom",783,"We will introduce the full right to equal pay for disabled people.",202407,51320,"Labour Party","51320_202407_783"
"2362",51,"United Kingdom",784,"Building on gender pay gap reporting, we will introduce disability and ethnicity pay gap reporting for large employers.",202407,51320,"Labour Party","51320_202407_784"
"2363",51,"United Kingdom",785,"We will support disabled people to work by improving employment support and access to reasonable adjustments.",202407,51320,"Labour Party","51320_202407_785"
"2364",51,"United Kingdom",786,"We will also tackle the Access to Work backlog and make sure people can try out a job without fear of an immediate benefit reassessment if it does not work out.",202407,51320,"Labour Party","51320_202407_786"
"2365",51,"United Kingdom",787,"Delivering opportunities for all means that everyone should be treated with respect and dignity.",202407,51320,"Labour Party","51320_202407_787"
"2366",51,"United Kingdom",788,"Labour will protect LGBT+ and disabled people by making all existing strands of hate crime an aggravated offence.",202407,51320,"Labour Party","51320_202407_788"
"2367",51,"United Kingdom",789,"So-called conversion therapy is abuse – there is no other word for it – so Labour will finally deliver a full trans-inclusive ban on conversion practices, while protecting the freedom for people to explore their sexual orientation and gender identity.",202407,51320,"Labour Party","51320_202407_789"
